cource,type,ver,image_path,rate_0,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10,rate_11
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h16m14s.jpg,27529,19627,28428,33259,21610,20875,31183,45618,23378,25933,23043,26545
マリオカートスタジアム,mirror,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h19m47s.jpg,27545,19633,28414,21624,20910,31182,23396,25927,23031,26568,20547,24435
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h23m14s.jpg,27568,19613,28426,21632,20924,31172,23422,25918,23047,26552,20531,1030
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h26m44s.jpg,28443,21609,20947,31152,23406,25923,23027,26547,20539,1065,39157,0
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h30m08s.jpg,28460,21614,20936,31172,23387,25933,23036,26534,20539,1092,22297,21538
GBAマリオサーキット,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h33m47s.jpg,28462,20953,31153,23361,25914,23041,26548,20541,1103,22327,21564,24431
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h37m02s.jpg,28473,20955,23390,23056,26523,20549,1135,22323,21576,24418,24034,0
モーモーカントリー,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h40m23s.jpg,28489,20988,23379,23030,26527,20566,1136,22323,21598,24421,24026,14194
ドーナツへいや,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h43m38s.jpg,28465,21008,23392,23008,20567,1168,22311,21628,24427,24028,14196,25576
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h47m02s.jpg,28437,21008,23374,22980,20562,1176,22340,21647,24428,24039,14227,25580
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h49m56s.jpg,28408,21033,23401,22972,20572,1194,22323,21636,24438,24036,14209,25594
SFCレインボーロード,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h53m41s.jpg,21013,23414,22960,20583,1226,21666,24430,14215,25573,37054,0,0
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h56m50s.jpg,20994,23435,22975,20588,1236,21694,24424,14197,25554,37053,21993,26680
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_00h59m59s.jpg,20974,23452,22963,21724,24425,14203,25534,37056,22017,26683,10568,51123
リンリンメトロ,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_01h03m41s.jpg,20980,23466,21735,24443,14200,25524,37075,22002,26678,10560,51135,25332
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_01h07m26s.jpg,20967,23461,21711,24431,14232,25525,37075,21983,26688,10570,51151,25349
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_01h11m14s.jpg,20958,23485,21732,24423,14219,25552,37052,21988,26692,10559,51140,25360
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】全自動ひろゆき搭載マリカ【シェリンにじさんじ】_01h14m47s.jpg,20985,23504,21747,24406,14201,25558,37033,21988,26683,10573,51157,25337
GBAマリオサーキット,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h09m41s.jpg,10542,9313,22216,6630,31688,27967,20799,32170,31400,10917,21764,0
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h13m20s.jpg,10562,9330,22205,6633,31675,27989,20774,32141,31415,10921,21767,24283
チョコマウンテン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h17m17s.jpg,9344,28007,20787,32151,31415,10917,21761,24280,20658,13723,27134,0
パリプロムナード,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h21m08s.jpg,28008,20790,10905,21746,24274,20672,27120,11031,8507,12952,8299,0
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h24m35s.jpg,28022,20789,10922,21718,24265,27119,11026,8539,12940,8295,22411,37294
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h28m29s.jpg,28033,20767,10923,21700,24269,27125,11020,8572,12943,8289,22432,37288
チョコマウンテン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h32m11s.jpg,28030,20745,10917,21717,24264,11040,8604,22438,37300,23679,21928,25298
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h36m11s.jpg,10661,9104,17707,10193,3120,999,9618,9310,1010,27108,10539,20724
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h39m56s.jpg,10668,9121,17690,10187,3143,996,9637,9299,1044,27102,10537,20696
スイーツキャニオン,mirror,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h43m32s.jpg,22759,33457,13495,17022,17961,0,17879,1327,22809,11124,9213,0
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h45m47s.jpg,22739,13495,17045,17967,17869,1343,22815,11109,9237,20706,20915,8631
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h49m26s.jpg,22745,13506,17038,17949,22811,11132,9228,20680,20933,8661,40798,0
チョコマウンテン,mirror,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h52m59s.jpg,22746,13496,17035,17923,22818,11156,9232,20656,20930,8695,40809,30103
チョコマウンテン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_00h56m32s.jpg,13514,17030,17942,22794,11166,9232,20643,20937,8728,42054,28503,25278
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h00m05s.jpg,13502,17046,17946,22799,11172,20635,20923,8755,42070,28517,25252,36715
ミュージックパーク,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h03m56s.jpg,13503,17028,17933,11193,20639,20942,8789,42069,28510,25271,13896,28040
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h07m59s.jpg,17932,11189,20642,20959,8823,42067,28526,25279,13884,9232,10428,10302
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h11m11s.jpg,11182,20651,20935,8852,42065,28545,25290,13890,9222,10435,10304,99999
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h14m59s.jpg,20672,20922,8877,28547,25298,13891,9221,10423,12009,1472,11278,83785
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h18m41s.jpg,20671,20926,8895,28566,25285,13867,9228,10414,12000,1473,11300,83797
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h22m05s.jpg,20657,20907,28576,25287,13866,9239,10414,12016,1470,11281,83813,0
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h25m47s.jpg,20634,20909,28590,25292,13864,9260,10406,12010,1468,11287,83830,8922
スイーツキャニオン,200cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h29m08s.jpg,20615,20914,28596,13839,9290,10410,12006,1469,11294,83810,8947,0
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h32m47s.jpg,20621,20926,28594,9290,10416,11987,1467,11292,83821,8976,26503,39945
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h36m38s.jpg,20617,20927,28596,9290,11969,1465,11315,83824,9002,26491,16944,0
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h40m17s.jpg,20631,20947,28575,9283,11974,1463,11309,83841,9016,26496,16939,22542
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h44m11s.jpg,20617,20958,28575,9276,11977,1461,11297,83853,9047,26507,16933,24064
ドーナツへいや,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】昼レート戦【シェリンにじさんじ】-_71RHmtzTWQ_01h48m32s.jpg,20604,20954,28571,11975,1458,11286,83861,26528,16942,23551,34289,9038
ネオクッパシティ,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_01h58m17s.jpg,11756,13621,18191,24359,0,0,0,0,0,0,0,0
SFCレインボーロード,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h01m44s.jpg,20591,24923,27913,26106,14998,27150,22057,20748,22075,25848,37167,24367
キノコキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h04m38s.jpg,20575,27902,26127,15026,27130,22049,20757,22092,25854,37183,24340,25625
ドルフィンみさき,200cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h08m08s.jpg,20583,27877,26123,15029,22076,20776,22084,25836,24358,25651,23186,31714
プクプクビーチ,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h11m26s.jpg,20592,27864,15027,22077,20799,22064,25862,24366,25661,23170,27980,25341
ロックロックマウンテン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h14m59s.jpg,20610,15026,22062,20782,25876,24358,25681,27976,25367,38348,0,0
ミュージックパーク,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h18m53s.jpg,20595,15057,22051,20797,25877,24355,25695,27964,25393,24109,25088,15980
ハイラルサーキット,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h22m47s.jpg,20588,25897,24372,25684,27970,25392,24116,25058,15972,28535,30329,0
ミュージックパーク,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h26m08s.jpg,20579,25925,24380,25684,27946,25405,24141,25031,15999,30313,26958,7908
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h29m53s.jpg,25946,24389,25711,25392,24125,25034,16020,30322,26953,7918,30124,0
キノコキャニオン,mirror,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h33m11s.jpg,25969,24379,25740,25375,24137,25052,16024,30316,26956,7918,23039,22386
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h36m38s.jpg,25995,24372,25736,25388,24161,25033,16050,26941,7915,23018,22391,29612
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h40m08s.jpg,26006,24355,25763,24134,25056,16066,26916,7932,23008,22393,29598,0
ベビィパーク,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h43m56s.jpg,25993,24367,25790,24129,25033,16074,26918,7936,23026,22368,29611,20683
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h47m02s.jpg,26008,24349,25800,24157,25025,16080,26902,7936,23035,29607,20710,0
ミュージックパーク,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h50m41s.jpg,22208,7006,37467,31917,45655,28196,47612,39803,25934,27939,23769,24340
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h54m14s.jpg,37466,31904,45664,28195,47611,39781,25950,27968,23767,24318,23033,28474
ココナッツモール,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_02h57m50s.jpg,31901,45668,28181,47628,39784,25943,27964,23792,24348,23043,28474,25842
リボンロード,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h01m29s.jpg,31892,45686,28185,47632,39767,25966,27989,23807,24352,23034,28453,25818
N64レインボーロード,mirror,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h04m59s.jpg,31916,45662,28204,47612,39764,25963,27999,23837,24330,23054,28432,25821
N64レインボーロード,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h07m59s.jpg,31935,45643,28178,47630,39752,25970,28013,23827,24345,23060,28411,25843
ココナッツモール,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h11m38s.jpg,31906,45647,28198,47624,39744,25962,27993,23841,24333,23090,28405,25876
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h14m59s.jpg,31887,45637,28187,47619,39765,25959,28002,23826,24312,23121,28420,25899
メイプルツリーハウス,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h18m35s.jpg,45622,28176,47609,39776,25935,28012,23846,24301,23106,28423,25931,37371
キノコキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h21m41s.jpg,45636,28180,47612,39755,25917,28032,23846,24295,23142,28398,25944,37364
ネオクッパシティ,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h24m56s.jpg,45612,28160,47611,39725,25940,28062,23875,24299,23142,28388,25961,37363
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】脇見運転【シェリンにじさんじ】_03h28m20s.jpg,45588,28170,39746,25921,28077,23905,24293,23122,28392,25958,37375,26599
